x,mean,ci_min,ci_max
71.1,0.927115639785556,0.8320278097342619,0.9943329459257982
71.2,0.927428470799917,0.8325726233417201,0.9943329459257982
71.3,0.9277403157900238,0.8331164340914421,0.9943329459257982
71.4,0.9280511759915673,0.8336592417870777,0.9943329459257982
71.5,0.9283610526450963,0.8342010462395789,0.9943329459257982
71.6,0.928669946995998,0.8347418472671803,0.9943329459257982
71.7,0.9289778602944776,0.8352816446953784,0.9943329459257982
71.8,0.9292847937955374,0.835820438356911,0.9943329459257982
71.9,0.9295907487589576,0.8363582280917372,0.9943329459257982
72.0,0.9298957264492753,0.8368950137470164,0.9943329459257982
72.1,0.9301997281357647,0.8374307951770885,0.9943329459257982
72.2,0.9305027550924166,0.8379655722434535,0.9943329459257982
72.3,0.9308048085979183,0.8384993448147503,0.9943329459257982
72.4,0.9311058899356333,0.8390321127667374,0.9943329459257982
72.5,0.9314060003935809,0.8395638759822714,0.9943329459257982
72.6,0.9317051412644167,0.8400946343512876,0.9943329459257982
72.7,0.9320033138454114,0.840624387770779,0.9943329459257982
72.8,0.9323005194384307,0.8411531361447757,0.9943329459257982
72.9,0.9325967593499163,0.8416808793843255,0.9943329459257982
73.0,0.9328920348908637,0.8422076174074721,0.9943329459257982
73.1,0.9331863473768035,0.8427333501392357,0.9943329459257982
73.2,0.9334796981277809,0.8432580775115925,0.9943329459257982
73.3,0.9337720884683345,0.843781799463454,0.9943329459257982
73.4,0.9340635197274773,0.8443045159406466,0.9943329459257982
73.5,0.9343539932386759,0.844826226895891,0.9943329459257982
73.6,0.9346435103398301,0.8453469322887829,0.9943329459257982
73.7,0.934932072373253,0.845866632085771,0.9943329459257982
73.8,0.9352196806856509,0.8463853262601377,0.9943329459257982
73.9,0.9355063366281022,0.8469030147919786,0.9943329459257982
74.0,0.9357920415560383,0.8474196976681813,0.9943329459257982
74.1,0.9360767968292227,0.8479353748824061,0.9943329459257982
74.2,0.9363606038117308,0.8484500464350648,0.9943329459257982
74.3,0.9366434638719298,0.8489637123333005,0.9943329459257982
74.4,0.9369253783824584,0.8494763725909675,0.9943329459257982
74.5,0.9372063487202068,0.8499880272286106,0.9943329459257982
74.6,0.9374863762662959,0.8504986762734442,0.9943329459257982
74.7,0.9377654624060581,0.8510083197593334,0.9943329459257982
74.8,0.9380436085290154,0.8515169577267718,0.9943329459257982
74.9,0.938320816028861,0.8520245902228625,0.9943329459257982
75.0,0.9385970863034379,0.8525312173012964,0.9943329459257982
75.1,0.9388724207547189,0.8530368390223333,0.9943329459257982
75.2,0.9391468207887866,0.8535414554527805,0.9943329459257982
75.3,0.9394202878158132,0.8540450666659721,0.9943329459257982
75.4,0.9396928232500396,0.8545476727417499,0.9943329459257982
75.5,0.9399644285097559,0.8550492737664415,0.9943329459257982
75.6,0.9402351050172812,0.855549869832841,0.9943329459257982
75.7,0.9405048541989427,0.8560494610401881,0.9943329459257982
75.8,0.9407736774850558,0.8565480474941477,0.9943329459257982
75.9,0.9410415763099044,0.8570456293067896,0.9943329459257982
76.0,0.9413085521117195,0.8575422065965682,0.9943329459257982
76.1,0.9415746063326601,0.8580377794883017,0.9943329459257982
76.2,0.9418397404187926,0.8585323481131524,0.9943329459257982
76.3,0.94210395582007,0.8590259126086054,0.9943329459257982
76.4,0.9423672539903126,0.859518473118449,0.9943329459257982
76.5,0.942629636387187,0.8600100297927535,0.9943329459257982
76.6,0.9428911044721864,0.8605005827878519,0.9943329459257982
76.7,0.9431516597106099,0.8609901322663184,0.9943329459257982
76.8,0.9434113035715426,0.8614786783969482,0.9943329459257982
76.9,0.9436700375278353,0.8619662213547382,0.9943329459257982
77.0,0.9439278630560842,0.8624527613208647,0.9943329459257982
77.1,0.9441847816366108,0.8629382984826647,0.9943329459257982
77.2,0.9444407947534413,0.8634228330336146,0.9943329459257982
77.3,0.9446959038942868,0.8639063651733099,0.9943329459257982
77.4,0.944950110550523,0.8643888951074452,0.9943329459257982
77.5,0.9452034162171697,0.8648704230477933,0.9943329459257982
77.6,0.9454558223928706,0.8653509492121848,0.9943329459257982
77.7,0.9457073305798736,0.8658304738244884,0.9943329459257982
77.8,0.9459579422840095,0.8663089971145896,0.9943329459257982
77.9,0.9462076590146731,0.8667865193183708,0.9943329459257982
78.0,0.9464564822848018,0.8672630406776907,0.9943329459257982
78.1,0.9467044136108562,0.867738561440364,0.9943329459257982
78.2,0.9469514545127993,0.8682130818601412,0.9943329459257982
78.3,0.9471976065140764,0.8686866021966876,0.9943329459257982
78.4,0.9474428711415951,0.8691591227155634,0.9943329459257982
78.5,0.947687249925705,0.8696306436882032,0.9943329459257982
78.6,0.947930744400177,0.8701011653918956,0.9943329459257982
78.7,0.9481733561021839,0.8705706881097627,0.9943329459257982
78.8,0.9484150865722794,0.8710392121307394,0.9943329459257982
78.9,0.9486559373543781,0.8715067377495541,0.9943329459257982
79.0,0.9488959099957357,0.8719732652667067,0.9943329459257982
79.1,0.9491350060469281,0.8724387949884495,0.9943329459257982
79.2,0.9493732270618316,0.8729033272267662,0.9943329459257982
79.3,0.9496105745976023,0.8733668622993517,0.9943329459257982
79.4,0.9498470502146565,0.8738294005295916,0.9943329459257982
79.5,0.9500826554766497,0.8742909422465415,0.9943329459257982
79.6,0.9503173919504568,0.8747514877849072,0.9943329459257982
79.7,0.9505512612061521,0.8752110374850242,0.9943329459257982
79.8,0.9507842648169882,0.8756695916928364,0.9943329459257982
79.9,0.9510164043593767,0.8761271507598772,0.9943329459257982
80.0,0.9512476814128676,0.8765837150432477,0.9943329459257982
80.1,0.9514780975601289,0.8770392849055971,0.9943329459257982
80.2,0.9517076543869267,0.877493860715102,0.9943329459257982
80.3,0.9519363534821045,0.8779474428454462,0.9943329459257982
80.4,0.9521641964375634,0.8784000316758,0.9943329459257982
80.5,0.9523911848482419,0.8788516275908002,0.9943329459257982
80.6,0.9526173203120951,0.8793022309805288,0.9943329459257982
80.7,0.9528426044300752,0.8797518422404943,0.9943329459257982
80.8,0.9530670388061105,0.8802004617716093,0.9943329459257982
80.9,0.9532906250470862,0.8806480899801715,0.9943329459257982
81.0,0.9535133647628229,0.8810947272778429,0.9943329459257982
81.1,0.9537352595660572,0.8815403740816288,0.9943329459257982
81.2,0.9539563110724216,0.8819850308138587,0.9943329459257982
81.3,0.9541765209004235,0.8824286979021644,0.9943329459257982
81.4,0.9543958906714255,0.8828713757794608,0.9943329459257982
81.5,0.9546144220096253,0.8833130648839247,0.9943329459257982
81.6,0.954832116542035,0.8837537656589749,0.9943329459257982
81.7,0.9550489758984612,0.8841934785532516,0.9943329459257982
81.8,0.9552650017114844,0.8846322040205958,0.9943329459257982
81.9,0.9554801956164397,0.8850699425200294,0.9943329459257982
82.0,0.9556945592513949,0.8855066945157339,0.9943329459257982
82.1,0.9559080942571322,0.8859424604770314,0.9943329459257982
82.2,0.9561208022771265,0.8863772408783629,0.9943329459257982
82.3,0.9563326849575257,0.8868110361992682,0.9943329459257982
82.4,0.9565437439471307,0.8872438469243662,0.9943329459257982
82.5,0.9567539808973746,0.8876756735433332,0.9943329459257982
82.6,0.9569633974623031,0.8881065165508842,0.9943329459257982
82.7,0.9571719952985538,0.8885363764467509,0.9943329459257982
82.8,0.9573797760653361,0.8889652537356619,0.9943329459257982
82.9,0.957586741424411,0.8893931489273228,0.9943329459257982
83.0,0.9577928930400708,0.889820062536395,0.9943329459257982
83.1,0.9579982325791189,0.8902459950824755,0.9943329459257982
83.2,0.9582027617108498,0.8906709470900773,0.9943329459257982
83.3,0.9584064821070283,0.8910949190886075,0.9943329459257982
83.4,0.9586093954418698,0.8915179116123482,0.9943329459257982
83.5,0.95881150339202,0.8919399252004354,0.9943329459257982
83.6,0.9590128076365341,0.8923609603968391,0.9943329459257982
83.7,0.9592133098568575,0.8927810177503422,0.9943329459257982
83.8,0.9594130117368047,0.8932000978145209,0.9943329459257982
83.9,0.9596119149625397,0.8936182011477236,0.9943329459257982
84.0,0.9598100212225552,0.8940353283130509,0.9943329459257982
84.1,0.960007332207653,0.894451479878335,0.9943329459257982
84.2,0.9602038496109231,0.8948666564161194,0.9943329459257982
84.3,0.9603995751277241,0.8952808585036387,0.9943329459257982
84.4,0.9605945104556624,0.8956940867227977,0.9943329459257982
84.5,0.9607886572945723,0.8961063416601514,0.9943329459257982
84.6,0.9609820173464959,0.8965176239068844,0.9943329459257982
84.7,0.9611745923156623,0.8969279340587905,0.9943329459257982
84.8,0.9613663839084678,0.8973372727162524,0.9943329459257982
84.9,0.961557393833456,0.8977456404842216,0.9943329459257982
85.0,0.9617476238012964,0.8981530379721968,0.9943329459257982
85.1,0.9619370755247656,0.8985594657942052,0.9943329459257982
85.2,0.9621257507187261,0.8989649245687807,0.9943329459257982
85.3,0.9623136511001064,0.8993694149189443,0.9943329459257982
85.4,0.9625007783878805,0.8997729374721833,0.9943329459257982
85.5,0.9626871343030481,0.900175492860431,0.9943329459257982
